mode,workload,sched,order,hotmul,pf_scatter,pf_probe,firsttouch,tchunks,threads,P,NR,NS,rep,hist_r_ms,scatter_r_ms,hist_s_ms,scatter_s_ms,join_ms,total_ms,join_count,checksum1,checksum2
loop,skew,static,lpt,8,12,8,par,0,32,128,10000000,20000000,2,2.438,4.797,4.343,9.889,96.258,117.726,11653426,14549371682504228917,903274091094300703
loop,skew,static,lpt,8,12,8,par,0,32,128,10000000,20000000,3,2.507,4.819,4.277,9.862,97.328,118.793,11653426,14549371682504228917,903274091094300703
loop,skew,static,lpt,8,12,8,par,0,32,128,10000000,20000000,4,2.486,4.767,4.298,9.860,96.259,117.670,11653426,14549371682504228917,903274091094300703
loop,uniform,static1,lpt,8,12,8,par,0,32,128,10000000,20000000,0,3.264,6.013,5.784,15.782,53.347,84.188,40006682,9024839626095127350,17897240367829630669
loop,uniform,static1,lpt,8,12,8,par,0,32,128,10000000,20000000,1,2.473,5.892,4.224,15.826,44.825,73.240,40006682,9024839626095127350,17897240367829630669
loop,uniform,static1,lpt,8,12,8,par,0,32,128,10000000,20000000,2,2.441,5.912,4.232,15.802,44.871,73.257,40006682,9024839626095127350,17897240367829630669
loop,uniform,static1,lpt,8,12,8,par,0,32,128,10000000,20000000,3,2.492,5.880,4.208,15.814,44.919,73.312,40006682,9024839626095127350,17897240367829630669
loop,uniform,static1,lpt,8,12,8,par,0,32,128,10000000,20000000,4,2.498,5.867,4.271,15.793,45.188,73.618,40006682,9024839626095127350,17897240367829630669
loop,skew,static1,lpt,8,12,8,par,0,32,128,10000000,20000000,0,3.254,4.802,5.822,9.772,79.163,102.812,11653426,14549371682504228917,903274091094300703
loop,skew,static1,lpt,8,12,8,par,0,32,128,10000000,20000000,1,2.466,4.815,4.287,9.818,75.599,96.985,11653426,14549371682504228917,903274091094300703
loop,skew,static1,lpt,8,12,8,par,0,32,128,10000000,20000000,2,2.469,4.813,4.279,9.801,75.475,96.838,11653426,14549371682504228917,903274091094300703
loop,skew,static1,lpt,8,12,8,par,0,32,128,10000000,20000000,3,2.460,4.825,4.254,9.822,75.080,96.440,11653426,14549371682504228917,903274091094300703
loop,skew,static1,lpt,8,12,8,par,0,32,128,10000000,20000000,4,2.419,4.822,4.277,9.940,76.132,97.590,11653426,14549371682504228917,903274091094300703
loop,uniform,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,0,3.287,5.905,5.827,16.206,52.043,83.268,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,1,2.491,5.900,4.260,16.269,45.249,74.169,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,2,2.441,5.911,4.276,16.243,45.314,74.185,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,3,2.463,5.897,4.255,16.229,45.427,74.271,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,4,2.450,5.895,4.236,16.244,45.369,74.194,40006682,9024839626095127350,17897240367829630669
loop,skew,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,0,3.277,4.769,5.868,9.830,75.716,99.460,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,1,2.519,4.740,4.274,10.046,89.521,111.100,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,2,2.479,4.843,4.324,10.302,72.994,94.942,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,3,2.451,4.758,4.247,9.885,73.672,95.013,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,par,0,32,128,10000000,20000000,4,2.459,4.984,4.272,9.884,72.904,94.502,11653426,14549371682504228917,903274091094300703
loop,uniform,dynamic4,lpt,8,12,8,par,0,32,128,10000000,20000000,0,3.318,5.867,5.792,15.859,50.433,81.269,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic4,lpt,8,12,8,par,0,32,128,10000000,20000000,1,2.504,5.890,4.237,15.923,44.577,73.130,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic4,lpt,8,12,8,par,0,32,128,10000000,20000000,2,2.489,5.878,4.260,15.889,44.225,72.741,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic4,lpt,8,12,8,par,0,32,128,10000000,20000000,3,2.552,5.878,4.275,15.886,44.771,73.363,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic4,lpt,8,12,8,par,0,32,128,10000000,20000000,4,2.479,5.848,4.279,15.906,44.657,73.168,40006682,9024839626095127350,17897240367829630669
loop,skew,dynamic4,lpt,8,12,8,par,0,32,128,10000000,20000000,0,3.292,4.742,5.806,10.050,73.970,97.861,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic4,lpt,8,12,8,par,0,32,128,10000000,20000000,1,2.466,4.824,4.276,9.912,72.730,94.208,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic4,lpt,8,12,8,par,0,32,128,10000000,20000000,2,2.490,4.755,4.275,9.823,72.400,93.744,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic4,lpt,8,12,8,par,0,32,128,10000000,20000000,3,2.498,4.770,4.260,9.784,98.520,119.831,11653426,14549371682504228917,903274091094300703
