mode,workload,sched,order,hotmul,pf_scatter,pf_probe,firsttouch,tchunks,threads,P,NR,NS,rep,hist_r_ms,scatter_r_ms,hist_s_ms,scatter_s_ms,join_ms,total_ms,join_count,checksum1,checksum2
loop,skew,dynamic1,lpt,8,12,8,seq,0,32,128,10000000,20000000,1,2.420,6.773,4.607,14.068,73.639,101.507,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,seq,0,32,128,10000000,20000000,2,2.417,6.835,4.616,14.151,72.576,100.595,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,seq,0,32,128,10000000,20000000,3,2.450,6.779,4.577,14.219,73.930,101.955,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,seq,0,32,128,10000000,20000000,4,2.464,6.832,4.581,14.130,72.639,100.645,11653426,14549371682504228917,903274091094300703
loop,uniform,dynamic1,lpt,8,12,8,interleave,0,32,128,10000000,20000000,0,2.040,5.811,3.225,15.815,65.149,92.039,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,interleave,0,32,128,10000000,20000000,1,1.754,5.797,2.745,15.819,59.815,85.930,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,interleave,0,32,128,10000000,20000000,2,1.820,5.805,2.760,15.822,60.513,86.720,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,interleave,0,32,128,10000000,20000000,3,1.764,5.819,2.751,15.811,60.421,86.565,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,interleave,0,32,128,10000000,20000000,4,1.768,5.822,2.757,15.796,60.076,86.219,40006682,9024839626095127350,17897240367829630669
loop,skew,dynamic1,lpt,8,12,8,interleave,0,32,128,10000000,20000000,0,2.054,4.638,3.188,9.350,84.273,103.503,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,interleave,0,32,128,10000000,20000000,1,1.815,4.600,2.774,9.392,82.642,101.224,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,interleave,0,32,128,10000000,20000000,2,1.869,4.714,2.787,9.319,84.190,102.878,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,interleave,0,32,128,10000000,20000000,3,1.803,4.600,2.776,9.285,82.966,101.429,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,interleave,0,32,128,10000000,20000000,4,1.772,4.553,2.757,9.307,82.074,100.463,11653426,14549371682504228917,903274091094300703
